"date","waterYear","swe_mm"
2009-04-10,2009,0
2009-04-11,2009,0
2009-04-12,2009,0
2009-04-13,2009,0
2009-04-14,2009,0
2009-04-15,2009,0
2009-04-16,2009,0.001
2009-04-17,2009,0
2009-04-18,2009,2.4581
2009-04-19,2009,0
2009-04-20,2009,0
2009-04-21,2009,0
2009-04-22,2009,0
2009-04-23,2009,0
2009-04-24,2009,0
2009-04-25,2009,0
2009-04-26,2009,0
2009-04-27,2009,0
2009-04-28,2009,0
2009-04-29,2009,0
2009-04-30,2009,0
2009-11-01,2010,5.5461
2009-11-02,2010,0
2009-11-03,2010,0
2009-11-04,2010,0
2009-11-05,2010,0
2009-11-06,2010,0
2009-11-07,2010,0
2009-11-08,2010,0
2009-11-09,2010,0
2009-11-10,2010,0
2009-11-11,2010,0
2009-11-12,2010,0
2009-11-13,2010,0
2009-11-14,2010,0
2009-11-15,2010,0
2009-11-16,2010,0
2009-11-17,2010,0
2009-11-18,2010,0
2009-11-19,2010,0
2009-11-20,2010,0
2009-11-21,2010,0
2009-11-22,2010,0
2009-11-23,2010,0
2009-11-24,2010,0
2009-11-25,2010,0
2009-11-26,2010,0
2009-11-27,2010,0
2009-11-28,2010,0
2009-11-29,2010,0
2009-11-30,2010,3.1336
2009-12-01,2010,2.4211
2009-12-02,2010,0.7114
2009-12-03,2010,0.138
2009-12-04,2010,0.0654
2009-12-05,2010,0.0015
2009-12-06,2010,0
2009-12-07,2010,0
2009-12-08,2010,9.1382
2009-12-09,2010,16.7028
2009-12-10,2010,15.7129
2009-12-11,2010,14.796
2009-12-12,2010,13.6247
2009-12-13,2010,12.5495
2009-12-14,2010,14.0603
2009-12-15,2010,11.5061
2009-12-16,2010,10.8937
2009-12-17,2010,9.7521
2009-12-18,2010,7.8131
2009-12-19,2010,5.7703
2009-12-20,2010,5.0831
2009-12-21,2010,3.6936
2009-12-22,2010,1.889
2009-12-23,2010,5.4718
2009-12-24,2010,7.7098
2009-12-25,2010,6.6879
2009-12-26,2010,5.5871
2009-12-27,2010,5.0893
2009-12-28,2010,4.8248
2009-12-29,2010,3.9468
2009-12-30,2010,5.7193
2009-12-31,2010,14.3733
2010-01-01,2010,58.504
2010-01-02,2010,57.7575
2010-01-03,2010,56.3975
2010-01-04,2010,55.338
2010-01-05,2010,54.9781
2010-01-06,2010,53.9716
2010-01-07,2010,51.7872
2010-01-08,2010,50.4492
2010-01-09,2010,49.5691
2010-01-10,2010,48.1121
2010-01-11,2010,47.3131
2010-01-12,2010,45.8683
2010-01-13,2010,43.9593
2010-01-14,2010,42.2682
2010-01-15,2010,41.7636
2010-01-16,2010,40.6341
2010-01-17,2010,39.4559
2010-01-18,2010,37.5446
2010-01-19,2010,38.3702
2010-01-20,2010,42.9047
2010-01-21,2010,47.627
2010-01-22,2010,57.4073
2010-01-23,2010,70.4848
2010-01-24,2010,75.6541
2010-01-25,2010,74.7617
2010-01-26,2010,86.2627
2010-01-27,2010,85.3269
2010-01-28,2010,84.1186
2010-01-29,2010,94.318
2010-01-30,2010,94.1695
2010-01-31,2010,93.6235
2010-02-01,2010,92.8465
2010-02-02,2010,92.2582
2010-02-03,2010,91.6937
2010-02-04,2010,98.8728
2010-02-05,2010,98.9832
2010-02-06,2010,90.5453
2010-02-07,2010,89.9014
2010-02-08,2010,90.122
2010-02-09,2010,91.2018
2010-02-10,2010,90.9472
2010-02-11,2010,91.0078
2010-02-12,2010,90.2568
2010-02-13,2010,87.9621
2010-02-14,2010,85.3635
2010-02-15,2010,82.6702
2010-02-16,2010,81.509
2010-02-17,2010,80.7843
2010-02-18,2010,79.9585
2010-02-19,2010,77.6874
2010-02-20,2010,75.3954
2010-02-21,2010,74.1363
2010-02-22,2010,75.1888
2010-02-23,2010,84.3918
2010-02-24,2010,115.4912
2010-02-25,2010,113.6247
2010-02-26,2010,112.659
2010-02-27,2010,111.4047
2010-02-28,2010,109.2643
2010-03-01,2010,108.0018
2010-03-02,2010,107.3653
2010-03-03,2010,106.3997
2010-03-04,2010,104.9291
2010-03-05,2010,100.4377
2010-03-06,2010,106.024
2010-03-07,2010,104.579
2010-03-08,2010,96.4158
2010-03-09,2010,96.6402
2010-03-10,2010,97.323
2010-03-11,2010,100.9539
2010-03-12,2010,102.5929
2010-03-13,2010,100.506
2010-03-14,2010,94.6852
2010-03-15,2010,94.387
2010-03-16,2010,94.9129
2010-03-17,2010,91.7491
2010-03-18,2010,87.2777
2010-03-19,2010,77.2711
2010-03-20,2010,66.8554
2010-03-21,2010,65.7049
2010-03-22,2010,62.742
2010-03-23,2010,54.3922
2010-03-24,2010,49.3852
2010-03-25,2010,49.9802
2010-03-26,2010,45.4527
2010-03-27,2010,42.0393
2010-03-28,2010,40.6145
2010-03-29,2010,39.6034
2010-03-30,2010,35.7038
2010-03-31,2010,12.6589
2010-04-01,2010,3.3092
2010-04-02,2010,3.1924
2010-04-03,2010,2.2859
2010-04-04,2010,1.486
2010-04-05,2010,0.261
2010-04-06,2010,0
2010-04-07,2010,0
2010-04-08,2010,0
2010-04-09,2010,0
2010-04-10,2010,0
2010-04-11,2010,0
2010-04-12,2010,0
2010-04-13,2010,0
2010-04-14,2010,0
2010-04-15,2010,0
2010-04-16,2010,0
2010-04-17,2010,0
2010-04-18,2010,0
2010-04-19,2010,0
2010-04-20,2010,0
2010-04-21,2010,0
2010-04-22,2010,0
2010-04-23,2010,0.506
2010-04-24,2010,0.071
2010-04-25,2010,0
2010-04-26,2010,0
2010-04-27,2010,0
2010-04-28,2010,0
2010-04-29,2010,0
2010-04-30,2010,0
2010-11-01,2011,0
2010-11-02,2011,0
2010-11-03,2011,0
2010-11-04,2011,0
2010-11-05,2011,0
2010-11-06,2011,0
2010-11-07,2011,0
2010-11-08,2011,0
2010-11-09,2011,0
2010-11-10,2011,0
2010-11-11,2011,0
2010-11-12,2011,0
2010-11-13,2011,0
2010-11-14,2011,0
2010-11-15,2011,0
2010-11-16,2011,0
2010-11-17,2011,0
2010-11-18,2011,0
2010-11-19,2011,0
2010-11-20,2011,0
2010-11-21,2011,0
2010-11-22,2011,0
2010-11-23,2011,4.243
2010-11-24,2011,1.3256
2010-11-25,2011,3.7575
2010-11-26,2011,3.4438
2010-11-27,2011,2.1674
2010-11-28,2011,0.0017
2010-11-29,2011,2.6559
2010-11-30,2011,2.3491
2010-12-01,2011,0.7991
2010-12-02,2011,0
2010-12-03,2011,0
2010-12-04,2011,0
2010-12-05,2011,0
2010-12-06,2011,0
2010-12-07,2011,0
2010-12-08,2011,0
2010-12-09,2011,0
2010-12-10,2011,0
2010-12-11,2011,0
2010-12-12,2011,0
2010-12-13,2011,0
2010-12-14,2011,0
2010-12-15,2011,0
2010-12-16,2011,0
2010-12-17,2011,15.0803
2010-12-18,2011,15.5505
2010-12-19,2011,13.6516
2010-12-20,2011,0.1553
2010-12-21,2011,0
2010-12-22,2011,0
2010-12-23,2011,0
2010-12-24,2011,0.8379
2010-12-25,2011,0.4749
2010-12-26,2011,0.0137
2010-12-27,2011,0
2010-12-28,2011,0
2010-12-29,2011,0
2010-12-30,2011,4.8686
2010-12-31,2011,20.5716
2011-01-01,2011,20.4245
2011-01-02,2011,19.9372
2011-01-03,2011,19.2096
2011-01-04,2011,18.0146
2011-01-05,2011,32.8075
2011-01-06,2011,31.8217
2011-01-07,2011,30.8382
2011-01-08,2011,29.7757
2011-01-09,2011,28.8102
2011-01-10,2011,27.0237
2011-01-11,2011,28.7612
2011-01-12,2011,25.6374
2011-01-13,2011,24.5732
2011-01-14,2011,22.7604
2011-01-15,2011,20.0804
2011-01-16,2011,15.8603
2011-01-17,2011,7.6643
2011-01-18,2011,0
2011-01-19,2011,0.9339
2011-01-20,2011,0.1802
2011-01-21,2011,0.0848
2011-01-22,2011,0.0424
2011-01-23,2011,0
2011-01-24,2011,0
2011-01-25,2011,0
2011-01-26,2011,0
2011-01-27,2011,0
2011-01-28,2011,0
2011-01-29,2011,0
2011-01-30,2011,0
2011-01-31,2011,0
2011-02-01,2011,0.5034
2011-02-02,2011,3.3351
2011-02-03,2011,10.6258
2011-02-04,2011,10.0338
2011-02-05,2011,8.4187
2011-02-06,2011,4.4348
2011-02-07,2011,2.6503
2011-02-08,2011,1.0717
2011-02-09,2011,2.5404
2011-02-10,2011,11.268
2011-02-11,2011,10.2824
2011-02-12,2011,8.7814
2011-02-13,2011,6.9753
2011-02-14,2011,1.1895
2011-02-15,2011,0
2011-02-16,2011,0
2011-02-17,2011,0
2011-02-18,2011,0
2011-02-19,2011,0
2011-02-20,2011,1
2011-02-21,2011,5.3843
2011-02-22,2011,4.9476
2011-02-23,2011,6.7744
2011-02-24,2011,5.3679
2011-02-25,2011,4.865
2011-02-26,2011,3.8909
2011-02-27,2011,2.7967
2011-02-28,2011,3.4113
2011-03-01,2011,2.3733
2011-03-02,2011,1.8666
2011-03-03,2011,0.5513
2011-03-04,2011,0.0424
2011-03-05,2011,0.0106
2011-03-06,2011,0
2011-03-07,2011,0
2011-03-08,2011,8.129
2011-03-09,2011,13.229
2011-03-10,2011,8.5654
2011-03-11,2011,1.7903
2011-03-12,2011,0
2011-03-13,2011,0
2011-03-14,2011,0
2011-03-15,2011,0
2011-03-16,2011,0
2011-03-17,2011,0
2011-03-18,2011,0
2011-03-19,2011,0
2011-03-20,2011,0
2011-03-21,2011,0
2011-03-22,2011,0
2011-03-23,2011,0.7574
2011-03-24,2011,0
2011-03-25,2011,0
2011-03-26,2011,0
2011-03-27,2011,0
2011-03-28,2011,0
2011-03-29,2011,0
2011-03-30,2011,0
2011-03-31,2011,0
2011-04-01,2011,0
2011-04-02,2011,0
2011-04-03,2011,0
2011-04-04,2011,0
2011-04-05,2011,0
2011-04-06,2011,0
2011-04-07,2011,0
2011-04-08,2011,0
2011-04-09,2011,0
2011-04-10,2011,1
2011-04-11,2011,0.0836
2011-04-12,2011,0
2011-04-13,2011,0
2011-04-14,2011,0
2011-04-15,2011,0
2011-04-16,2011,0
2011-04-17,2011,0
2011-04-18,2011,0
2011-04-19,2011,0
2011-04-20,2011,0
2011-04-21,2011,0
2011-04-22,2011,0
2011-04-23,2011,0
2011-04-24,2011,0
2011-04-25,2011,0
2011-04-26,2011,0
2011-04-27,2011,0
2011-04-28,2011,0
2011-04-29,2011,0
2011-04-30,2011,0
2011-11-01,2012,0
2011-11-02,2012,0
2011-11-03,2012,0
2011-11-04,2012,0
2011-11-05,2012,0
2011-11-06,2012,1.0656
2011-11-07,2012,0.4203
2011-11-08,2012,2.1328
2011-11-09,2012,3.9629
2011-11-10,2012,3.3209
2011-11-11,2012,1.8426
2011-11-12,2012,0.0156
2011-11-13,2012,0
2011-11-14,2012,0
2011-11-15,2012,0
2011-11-16,2012,0
2011-11-17,2012,0
2011-11-18,2012,0
2011-11-19,2012,0
2011-11-20,2012,0
2011-11-21,2012,0
2011-11-22,2012,0
2011-11-23,2012,0
2011-11-24,2012,0
2011-11-25,2012,0
2011-11-26,2012,0
2011-11-27,2012,0
2011-11-28,2012,0
2011-11-29,2012,0
2011-11-30,2012,0
2011-12-01,2012,0
2011-12-02,2012,0
2011-12-03,2012,6.2489
2011-12-04,2012,11.9147
2011-12-05,2012,12.528
2011-12-06,2012,16.3243
2011-12-07,2012,15.5866
2011-12-08,2012,4.2272
2011-12-09,2012,3.1013
2011-12-10,2012,2.3171
2011-12-11,2012,1.4717
2011-12-12,2012,0.7155
2011-12-13,2012,2.9084
2011-12-14,2012,6.5719
2011-12-15,2012,13.2841
2011-12-16,2012,12.6779
2011-12-17,2012,11.7017
2011-12-18,2012,8.483
2011-12-19,2012,2.5115
2011-12-20,2012,8.8722
2011-12-21,2012,28.4732
2011-12-22,2012,28.1111
2011-12-23,2012,44.1468
2011-12-24,2012,44.3495
2011-12-25,2012,43.3498
2011-12-26,2012,42.238
2011-12-27,2012,40.8291
2011-12-28,2012,37.3126
2011-12-29,2012,34.9889
2011-12-30,2012,31.7969
2011-12-31,2012,28.2462
2012-01-01,2012,19.6025
2012-01-02,2012,18.037
2012-01-03,2012,16.0426
2012-01-04,2012,32.8813
2012-01-05,2012,31.1423
2012-01-06,2012,29.4536
2012-01-07,2012,27.3579
2012-01-08,2012,22.5305
2012-01-09,2012,23.3868
2012-01-10,2012,27.0219
2012-01-11,2012,25.0561
2012-01-12,2012,22.0046
2012-01-13,2012,20.6208
2012-01-14,2012,18.6752
2012-01-15,2012,17.5398
2012-01-16,2012,14.6505
2012-01-17,2012,17.3672
2012-01-18,2012,22.6896
2012-01-19,2012,19.0913
2012-01-20,2012,10.2623
2012-01-21,2012,7.6556
2012-01-22,2012,2.7502
2012-01-23,2012,3.7929
2012-01-24,2012,3.5653
2012-01-25,2012,5.2832
2012-01-26,2012,4.2391
2012-01-27,2012,2.8458
2012-01-28,2012,2.3455
2012-01-29,2012,2.1265
2012-01-30,2012,1.9163
2012-01-31,2012,1.4184
2012-02-01,2012,1.0123
2012-02-02,2012,0.8693
2012-02-03,2012,0.9117
2012-02-04,2012,2.4794
2012-02-05,2012,1.2552
2012-02-06,2012,0.8587
2012-02-07,2012,0.8481
2012-02-08,2012,0.7633
2012-02-09,2012,0.6997
2012-02-10,2012,0.5937
2012-02-11,2012,0.4347
2012-02-12,2012,0.0848
2012-02-13,2012,0.5519
2012-02-14,2012,2.5318
2012-02-15,2012,4.9919
2012-02-16,2012,4.6043
2012-02-17,2012,3.2872
2012-02-18,2012,1.9224
2012-02-19,2012,1.0227
2012-02-20,2012,3.7318
2012-02-21,2012,2.8739
2012-02-22,2012,0.7449
2012-02-23,2012,0.0318
2012-02-24,2012,0
2012-02-25,2012,0
2012-02-26,2012,0
2012-02-27,2012,0
2012-02-28,2012,0
2012-02-29,2012,0.6425
2012-03-01,2012,0
2012-03-02,2012,0
2012-03-03,2012,1.0462
2012-03-04,2012,0
2012-03-05,2012,0
2012-03-06,2012,0
2012-03-07,2012,0
2012-03-08,2012,0
2012-03-09,2012,2.2334
2012-03-10,2012,1.4834
2012-03-11,2012,1.2103
2012-03-12,2012,0
2012-03-13,2012,0
2012-03-14,2012,0
2012-03-15,2012,0
2012-03-16,2012,0
2012-03-17,2012,0
2012-03-18,2012,0
2012-03-19,2012,2.9879
2012-03-20,2012,6.0202
2012-03-21,2012,3.8796
2012-03-22,2012,0.0424
2012-03-23,2012,0
2012-03-24,2012,0
2012-03-25,2012,0
2012-03-26,2012,0
2012-03-27,2012,0
2012-03-28,2012,0
2012-03-29,2012,0
2012-03-30,2012,0
2012-03-31,2012,0
2012-04-01,2012,0
2012-04-02,2012,0
2012-04-03,2012,1.9601
2012-04-04,2012,1.9487
2012-04-05,2012,0
2012-04-06,2012,0
2012-04-07,2012,0
2012-04-08,2012,0
2012-04-09,2012,0
2012-04-10,2012,0
2012-04-11,2012,0
2012-04-12,2012,0
2012-04-13,2012,0
2012-04-14,2012,0
2012-04-15,2012,2.3521
2012-04-16,2012,0.3131
2012-04-17,2012,0
2012-04-18,2012,0
2012-04-19,2012,0
2012-04-20,2012,0
2012-04-21,2012,0
2012-04-22,2012,0
2012-04-23,2012,0
2012-04-24,2012,0
2012-04-25,2012,0
2012-04-26,2012,0
2012-04-27,2012,0
2012-04-28,2012,0
2012-04-29,2012,0
2012-04-30,2012,0
2012-11-01,2013,0
2012-11-02,2013,0
2012-11-03,2013,0
2012-11-04,2013,0
2012-11-05,2013,0
2012-11-06,2013,0
2012-11-07,2013,0
2012-11-08,2013,0
2012-11-09,2013,0
2012-11-10,2013,0
2012-11-11,2013,6.2647
2012-11-12,2013,6.1685
2012-11-13,2013,5.6326
2012-11-14,2013,4.6871
2012-11-15,2013,2.6881
2012-11-16,2013,0.8961
2012-11-17,2013,0
2012-11-18,2013,0
2012-11-19,2013,0
2012-11-20,2013,0
2012-11-21,2013,0
2012-11-22,2013,0
2012-11-23,2013,0
2012-11-24,2013,0
2012-11-25,2013,0
2012-11-26,2013,0
2012-11-27,2013,0
2012-11-28,2013,0
2012-11-29,2013,0
2012-11-30,2013,0
2012-12-01,2013,0
2012-12-02,2013,0
2012-12-03,2013,0
2012-12-04,2013,0
2012-12-05,2013,0
2012-12-06,2013,0
2012-12-07,2013,0
2012-12-08,2013,0
2012-12-09,2013,0
2012-12-10,2013,3
2012-12-11,2013,1.5168
2012-12-12,2013,0.5843
2012-12-13,2013,0
2012-12-14,2013,0
2012-12-15,2013,7.8753
2012-12-16,2013,13.3092
2012-12-17,2013,15.2501
2012-12-18,2013,14.0674
2012-12-19,2013,14.7118
2012-12-21,2013,23.7857
2012-12-22,2013,21.3938
2012-12-23,2013,18.2916
2012-12-24,2013,16.2399
2012-12-25,2013,16.4143
2012-12-26,2013,16.6102
2012-12-27,2013,16.3623
2012-12-28,2013,17.2548
2012-12-29,2013,17.904
2012-12-30,2013,16.7439
2012-12-31,2013,16.0561
2013-01-01,2013,26.5134
2013-01-02,2013,26.6815
2013-01-03,2013,26.3944
2013-01-04,2013,26.0918
2013-01-05,2013,25.7028
2013-01-06,2013,24.9613
2013-01-07,2013,23.0506
2013-01-08,2013,21.5439
2013-01-09,2013,20.2519
2013-01-10,2013,18.7521
2013-01-11,2013,26.1836
2013-01-12,2013,27.9348
2013-01-13,2013,27.6109
2013-01-14,2013,27.0191
2013-01-15,2013,27.4128
2013-01-16,2013,26.9928
2013-01-17,2013,26.1802
2013-01-18,2013,25.6097
2013-01-19,2013,26.3122
2013-01-20,2013,25.5927
2013-01-21,2013,24.5676
2013-01-22,2013,23.722
2013-01-23,2013,22.0585
2013-01-24,2013,20.4409
2013-01-25,2013,14.8256
2013-01-26,2013,8.8897
2013-01-27,2013,2.2139
2013-01-28,2013,1.319
2013-01-29,2013,18.6191
2013-01-30,2013,23.3323
2013-01-31,2013,22.7446
2013-02-01,2013,21.4601
2013-02-02,2013,19.6822
2013-02-03,2013,18.6533
2013-02-04,2013,17.3222
2013-02-05,2013,16.5114
2013-02-06,2013,13.2505
2013-02-07,2013,10.9173
2013-02-08,2013,10.1902
2013-02-09,2013,6.2874
2013-02-10,2013,8.0087
2013-02-11,2013,8.4059
2013-02-12,2013,11.5712
2013-02-13,2013,10.9723
2013-02-14,2013,9.8592
2013-02-15,2013,8.2426
2013-02-16,2013,6.6553
2013-02-17,2013,5.3127
2013-02-18,2013,3.8407
2013-02-19,2013,3.114
2013-02-20,2013,2.454
2013-02-21,2013,8.3698
2013-02-22,2013,11.3691
2013-02-23,2013,14.3068
2013-02-24,2013,12.2797
2013-02-25,2013,13.017
2013-02-26,2013,11.5403
2013-02-27,2013,29.6425
2013-02-28,2013,28.7823
2013-03-01,2013,27.2391
2013-03-02,2013,24.3005
2013-03-03,2013,20.2112
2013-03-04,2013,8.5299
2013-03-05,2013,5.7737
2013-03-06,2013,4.4046
2013-03-07,2013,1.2934
2013-03-08,2013,0.2226
2013-03-09,2013,5.9409
2013-03-10,2013,8.3317
2013-03-11,2013,6.7973
2013-03-12,2013,3.0941
2013-03-13,2013,1.1868
2013-03-14,2013,0.2332
2013-03-15,2013,0
2013-03-16,2013,0
2013-03-17,2013,0
2013-03-18,2013,0
2013-03-19,2013,0.053
2013-03-20,2013,0
2013-03-21,2013,0
2013-03-22,2013,0
2013-03-23,2013,0
2013-03-24,2013,0
2013-03-25,2013,0
2013-03-26,2013,0
2013-03-27,2013,0
2013-03-28,2013,0
2013-03-29,2013,0
2013-03-30,2013,0
2013-03-31,2013,0
2013-04-01,2013,0
2013-04-02,2013,0
2013-04-03,2013,0
2013-04-04,2013,0
2013-04-05,2013,0
2013-04-06,2013,0
2013-04-07,2013,0
2013-04-08,2013,0
2013-04-09,2013,0
2013-04-10,2013,7.6485
2013-04-11,2013,6.8773
2013-04-12,2013,0.3326
2013-04-13,2013,0
2013-04-14,2013,0
2013-04-15,2013,0
2013-04-16,2013,0
2013-04-17,2013,0
2013-04-18,2013,4.44
2013-04-19,2013,2.3237
2013-04-20,2013,0.0212
2013-04-21,2013,0
2013-04-22,2013,0
2013-04-23,2013,0
2013-04-24,2013,0
2013-04-25,2013,0
2013-04-26,2013,0
2013-04-27,2013,0
2013-04-28,2013,0
2013-04-29,2013,0
2013-04-30,2013,0
2013-11-01,2014,0
2013-11-02,2014,0
2013-11-03,2014,0
2013-11-04,2014,0
2013-11-05,2014,0
2013-11-06,2014,4.722
2013-11-07,2014,3.6175
2013-11-08,2014,0
2013-11-09,2014,0
2013-11-10,2014,0
2013-11-11,2014,0
2013-11-12,2014,0
2013-11-13,2014,0
2013-11-14,2014,0
2013-11-15,2014,0
2013-11-16,2014,0
2013-11-17,2014,0
2013-11-18,2014,0
2013-11-19,2014,0
2013-11-20,2014,0
2013-11-21,2014,0.9647
2013-11-22,2014,0
2013-11-23,2014,4.2592
2013-11-24,2014,8.6041
2013-11-25,2014,17.0163
2013-11-26,2014,18.3711
2013-11-27,2014,18.4347
2013-11-28,2014,10.875
2013-11-29,2014,8.0821
2013-11-30,2014,3.2477
2013-12-01,2014,1.3194
2013-12-02,2014,0.8245
2013-12-03,2014,0
2013-12-04,2014,0
2013-12-05,2014,3.8249
2013-12-06,2014,4.0492
2013-12-07,2014,3.4364
2013-12-08,2014,2.4401
2013-12-09,2014,7.0532
2013-12-10,2014,7.4449
2013-12-11,2014,6.9837
2013-12-12,2014,6.574
2013-12-13,2014,3.9627
2013-12-14,2014,3.4916
2013-12-15,2014,2.7701
2013-12-16,2014,1.8234
2013-12-17,2014,0
2013-12-18,2014,0
2013-12-19,2014,0
2013-12-20,2014,0
2013-12-21,2014,4.1448
2013-12-22,2014,7.7719
2013-12-23,2014,7.7068
2013-12-24,2014,7.4592
2013-12-25,2014,4.8801
2013-12-26,2014,3.9829
2013-12-27,2014,2.4597
2013-12-28,2014,1.8595
2013-12-29,2014,0.5244
2013-12-30,2014,0.2122
2013-12-31,2014,0
2014-01-01,2014,0
2014-01-02,2014,0
2014-01-03,2014,0
2014-01-04,2014,0
2014-01-05,2014,0
2014-01-06,2014,0
2014-01-07,2014,0
2014-01-08,2014,0
2014-01-09,2014,0
2014-01-10,2014,0
2014-01-11,2014,0
2014-01-12,2014,0
2014-01-13,2014,0
2014-01-14,2014,0
2014-01-15,2014,0
2014-01-16,2014,0
2014-01-17,2014,0
2014-01-18,2014,0
2014-01-19,2014,0
2014-01-20,2014,0
2014-01-21,2014,0
2014-01-22,2014,0
2014-01-23,2014,0
2014-01-24,2014,0
2014-01-25,2014,0
2014-01-26,2014,0
2014-01-27,2014,0
2014-01-28,2014,0
2014-01-29,2014,0
2014-01-30,2014,0
2014-01-31,2014,0
2014-02-01,2014,2.5114
2014-02-02,2014,6.1029
2014-02-03,2014,5.7005
2014-02-04,2014,8.7518
2014-02-05,2014,9.4697
2014-02-06,2014,14.451
2014-02-07,2014,15.8026
2014-02-08,2014,17.5407
2014-02-09,2014,7.3081
2014-02-10,2014,0
2014-02-11,2014,0
2014-02-12,2014,0
2014-02-13,2014,0
2014-02-14,2014,0
2014-02-15,2014,0
2014-02-16,2014,0
2014-02-17,2014,0
2014-02-18,2014,0
2014-02-19,2014,0
2014-02-20,2014,0
2014-02-21,2014,0
2014-02-22,2014,0
2014-02-23,2014,0
2014-02-24,2014,0
2014-02-25,2014,0
2014-02-26,2014,0
2014-02-27,2014,0
2014-02-28,2014,0
2014-03-01,2014,0
2014-03-02,2014,0.5721
2014-03-03,2014,3.6051
2014-03-04,2014,1.5714
2014-03-05,2014,0.0836
2014-03-06,2014,0.0035
2014-03-07,2014,0
2014-03-08,2014,0
2014-03-09,2014,0
2014-03-10,2014,0
2014-03-11,2014,0
2014-03-12,2014,0
2014-03-13,2014,0
2014-03-14,2014,0
2014-03-15,2014,1.4388
2014-03-16,2014,0.0348
2014-03-17,2014,0
2014-03-18,2014,0
2014-03-19,2014,0
2014-03-20,2014,0
2014-03-21,2014,0
2014-03-22,2014,0
2014-03-23,2014,0
2014-03-24,2014,0
2014-03-25,2014,0
2014-03-26,2014,0
2014-03-27,2014,0
2014-03-28,2014,0
2014-03-29,2014,0
2014-03-30,2014,0
2014-03-31,2014,0
2014-04-01,2014,0
2014-04-02,2014,0
2014-04-03,2014,0
2014-04-04,2014,0
2014-04-05,2014,0
2014-04-06,2014,0
2014-04-07,2014,0
2014-04-08,2014,0
2014-04-09,2014,0
2014-04-10,2014,0
2014-04-11,2014,0
2014-04-12,2014,0
2014-04-13,2014,0
2014-04-14,2014,0
2014-04-15,2014,0
2014-04-16,2014,0
2014-04-17,2014,0
2014-04-18,2014,0
2014-04-19,2014,0
2014-04-20,2014,0
2014-04-21,2014,0
2014-04-22,2014,0
2014-04-23,2014,0
2014-04-24,2014,0
2014-04-25,2014,0
2014-04-26,2014,0
2014-04-27,2014,4.0354
2014-04-28,2014,0.2036
2014-04-29,2014,0
2014-04-30,2014,0
2014-11-01,2015,0
2014-11-02,2015,0
2014-11-03,2015,0
2014-11-04,2015,0
2014-11-05,2015,0
2014-11-06,2015,0
2014-11-07,2015,0
2014-11-08,2015,0
2014-11-09,2015,0
2014-11-10,2015,0
2014-11-11,2015,0
2014-11-12,2015,0
2014-11-13,2015,0
2014-11-14,2015,0
2014-11-15,2015,0
2014-11-16,2015,0
2014-11-17,2015,7.5339
2014-11-18,2015,6.9725
2014-11-19,2015,5.8479
2014-11-20,2015,3.8298
2014-11-21,2015,1.3307
2014-11-22,2015,0.9713
2014-11-23,2015,0
2014-11-24,2015,0
2014-11-25,2015,0
2014-11-26,2015,0
2014-11-27,2015,0
2014-11-28,2015,0
2014-11-29,2015,0
2014-11-30,2015,0
2014-12-01,2015,0
2014-12-02,2015,0
2014-12-03,2015,0
2014-12-04,2015,0
2014-12-05,2015,0
2014-12-06,2015,0
2014-12-07,2015,0
2014-12-08,2015,0
2014-12-09,2015,0
2014-12-10,2015,0
2014-12-11,2015,0
2014-12-12,2015,0
2014-12-13,2015,0
2014-12-14,2015,5.2235
2014-12-15,2015,5.2381
2014-12-16,2015,4.9601
2014-12-17,2015,4.134
2014-12-18,2015,4.832
2014-12-19,2015,5.6319
2014-12-20,2015,5.5976
2014-12-21,2015,5.3226
2014-12-22,2015,0.0268
2014-12-23,2015,0.0614
2014-12-24,2015,0
2014-12-25,2015,0
2014-12-26,2015,2
2014-12-27,2015,3.8826
2014-12-28,2015,3.7259
2014-12-29,2015,3.0575
2014-12-30,2015,1.0444
2014-12-31,2015,0.4075
2015-01-01,2015,0.3175
2015-01-02,2015,4.3393
2015-01-03,2015,13.3796
2015-01-04,2015,12.7623
2015-01-05,2015,12.3703
2015-01-06,2015,9.6014
2015-01-07,2015,0.9944
2015-01-08,2015,0
2015-01-09,2015,8.5433
2015-01-10,2015,7.5287
2015-01-11,2015,6.2552
2015-01-12,2015,6.4902
2015-01-13,2015,19.9011
2015-01-14,2015,30.7172
2015-01-15,2015,31.7933
2015-01-16,2015,31.7207
2015-01-17,2015,30.3548
2015-01-18,2015,28.8831
2015-01-19,2015,27.0535
2015-01-20,2015,20.4308
2015-01-21,2015,16.645
2015-01-22,2015,24.7903
2015-01-23,2015,25.8704
2015-01-24,2015,25.1803
2015-01-25,2015,24.0815
2015-01-26,2015,19.8778
2015-01-27,2015,11.0834
2015-01-28,2015,1.8566
2015-01-29,2015,0.106
2015-01-30,2015,0
2015-01-31,2015,14.0136
2015-02-01,2015,20.9874
2015-02-02,2015,20.4178
2015-02-03,2015,16.5581
2015-02-04,2015,4.8391
2015-02-05,2015,0
2015-02-06,2015,0
2015-02-07,2015,0
2015-02-08,2015,0
2015-02-09,2015,0
2015-02-10,2015,0
2015-02-11,2015,0
2015-02-12,2015,0.0693
2015-02-13,2015,0
2015-02-14,2015,0
2015-02-15,2015,0
2015-02-16,2015,0
2015-02-17,2015,0
2015-02-18,2015,0
2015-02-19,2015,0
2015-02-20,2015,0
2015-02-21,2015,0
2015-02-22,2015,0
