"DateTime","(mm) Snow Depth (SNODAS) at Navajo Mountain, 2007-11-02 to 2009-11-01"
"2008-03-28",0
"2008-03-29",0
"2008-03-30",0
"2008-03-31",0.0083
"2008-04-01",0
"2008-04-02",0
"2008-04-03",0
"2008-04-04",0
"2008-04-05",0
"2008-04-06",0
"2008-04-07",0
"2008-04-08",0
"2008-04-09",0
"2008-04-10",9.1119
"2008-04-11",4.9716
"2008-04-12",1.5048
"2008-04-13",0.1746
"2008-04-14",0
"2008-04-15",0
"2008-04-16",0
"2008-04-17",0
"2008-04-18",0
"2008-04-19",0
"2008-04-20",0
"2008-04-21",0
"2008-04-22",0
"2008-04-23",0
"2008-04-24",0
"2008-04-25",0
"2008-04-26",0
"2008-04-27",0
"2008-04-28",0
"2008-04-29",0
"2008-04-30",0
"2008-05-01",0
"2008-05-02",0
"2008-05-03",0
"2008-05-04",0
"2008-05-05",0
"2008-05-06",0
"2008-05-07",0
"2008-05-08",0
"2008-05-09",0
"2008-05-10",0
"2008-05-11",0
"2008-05-12",0
"2008-05-13",0.266
"2008-05-14",0.7482
"2008-05-15",0
"2008-05-16",0
"2008-05-17",0
"2008-05-18",0
"2008-05-19",0
"2008-05-20",0
"2008-05-21",0
"2008-05-22",0
"2008-05-23",0.3575
"2008-05-24",1.5297
"2008-05-25",1.1722
"2008-05-26",0.0998
"2008-05-27",0.0249
"2008-05-28",0
"2008-05-29",0
"2008-05-30",0
"2008-05-31",0
"2008-06-01",0
"2008-06-02",0
"2008-06-03",0
"2008-06-04",0
"2008-06-05",0
"2008-06-06",0
"2008-06-07",0
"2008-06-08",0
"2008-06-09",0
"2008-06-10",0
"2008-06-11",0
"2008-06-12",0
"2008-06-14",0
"2008-06-15",0
"2008-06-16",0
"2008-06-17",0
"2008-06-19",0
"2008-06-20",0
"2008-06-21",0
"2008-06-22",0
"2008-06-23",0
"2008-06-24",0
"2008-06-25",0
"2008-06-26",0
"2008-06-27",0
"2008-06-28",0
"2008-06-29",0
"2008-06-30",0
"2008-07-01",0
"2008-07-02",0
"2008-07-03",0
"2008-07-04",0
"2008-07-05",0
"2008-07-06",0
"2008-07-07",0
"2008-07-08",0
"2008-07-09",0
"2008-07-10",0
"2008-07-11",0
"2008-07-12",0
"2008-07-13",0
"2008-07-14",0
"2008-07-15",0
"2008-07-16",0
"2008-07-17",0
"2008-07-18",0
"2008-07-19",0
"2008-07-20",0
"2008-07-21",0
"2008-07-22",0
"2008-07-23",0
"2008-07-24",0
"2008-07-25",0
"2008-07-26",0
"2008-07-27",0
"2008-07-28",0
"2008-07-29",0
"2008-07-30",0
"2008-07-31",0
"2008-08-01",0
"2008-08-02",0
"2008-08-03",0
"2008-08-04",0
"2008-08-05",0
"2008-08-06",0
"2008-08-07",0
"2008-08-08",0
"2008-08-09",0
"2008-08-10",0
"2008-08-11",0
"2008-08-12",0
"2008-08-13",0
"2008-08-14",0
"2008-08-15",0
"2008-08-16",0
"2008-08-17",0
"2008-08-18",0
"2008-08-19",0
"2008-08-20",0
"2008-08-21",0
"2008-08-22",0
"2008-08-23",0
"2008-08-24",0
"2008-08-25",0
"2008-08-26",0
"2008-08-27",0
"2008-08-28",0
"2008-08-29",0
"2008-08-30",0
"2008-08-31",0
"2008-09-01",0
"2008-09-02",0
"2008-09-03",0
"2008-09-04",0
"2008-09-05",0
"2008-09-06",0
"2008-09-07",0
"2008-09-08",0
"2008-09-09",0
"2008-09-10",0
"2008-09-11",0
"2008-09-12",0
"2008-09-13",0
"2008-09-14",0
"2008-09-15",0
"2008-09-16",0
"2008-09-17",0
"2008-09-18",0
"2008-09-19",0
"2008-09-20",0
"2008-09-21",0
"2008-09-22",0
"2008-09-23",0
"2008-09-24",0
"2008-09-25",0
"2008-09-26",0
"2008-09-27",0
"2008-09-28",0
"2008-09-29",0
"2008-09-30",0
"2008-10-01",0
"2008-10-02",0
"2008-10-03",0
"2008-10-04",0
"2008-10-05",0
"2008-10-06",0
"2008-10-07",0
"2008-10-08",0
"2008-10-09",0
"2008-10-10",0
"2008-10-11",0
"2008-10-12",0
"2008-10-13",0
"2008-10-14",0
"2008-10-15",0
"2008-10-16",0
"2008-10-17",0
"2008-10-18",0
"2008-10-19",0
"2008-10-20",0
"2008-10-21",0
"2008-10-22",0
"2008-10-23",0
"2008-10-24",0
"2008-10-25",0
"2008-10-26",0
"2008-10-27",0
"2008-10-28",0
"2008-10-29",0
"2008-10-30",0
"2008-10-31",0
"2008-11-01",0
"2008-11-02",0
"2008-11-03",0
"2008-11-04",0
"2008-11-05",0.0998
"2008-11-06",0.0166
"2008-11-07",0
"2008-11-08",0
"2008-11-09",0
"2008-11-10",0
"2008-11-11",0
"2008-11-12",0
"2008-11-13",0
"2008-11-14",0
"2008-11-15",0
"2008-11-16",0
"2008-11-17",0
"2008-11-18",0
"2008-11-19",0
"2008-11-20",0
"2008-11-21",0
"2008-11-22",0
"2008-11-23",0
"2008-11-24",0
"2008-11-25",0
"2008-11-26",0
"2008-11-27",0
"2008-11-28",3.7745
"2008-11-29",4.2816
"2008-11-30",2.7602
"2008-12-01",1.4799
"2008-12-02",0.0831
"2008-12-03",0
"2008-12-04",0
"2008-12-05",0
"2008-12-06",0
"2008-12-07",0
"2008-12-08",0
"2008-12-09",1.1224
"2008-12-10",0.6318
"2008-12-11",0.1247
"2008-12-12",0.0166
"2008-12-13",0
"2008-12-14",6.5493
"2008-12-15",12.7527
"2008-12-16",95.2907
"2008-12-17",139.539
"2008-12-18",142.5732
"2008-12-19",142.9888
"2008-12-20",128.1777
"2008-12-21",114.2606
"2008-12-22",105.8448
"2008-12-23",128.6628
"2008-12-24",172.3624
"2008-12-25",163.4067
"2008-12-26",145.3052
"2008-12-27",137.2765
"2008-12-28",129.5159
"2008-12-29",123.379
"2008-12-30",116.646
"2008-12-31",109.3836
"2009-01-01",101.0317
"2009-01-02",92.0761
"2009-01-03",77.3484
"2009-01-04",68.6003
"2009-01-05",64.5728
"2009-01-06",73.6616
"2009-01-07",66.1253
"2009-01-08",56.3471
"2009-01-09",34.4433
"2009-01-10",22.587
"2009-01-11",17.0815
"2009-01-12",11.7868
"2009-01-13",8.8547
"2009-01-14",6.319
"2009-01-15",4.152
"2009-01-16",3.4305
"2009-01-17",2.9428
"2009-01-18",2.2679
"2009-01-19",1.3847
"2009-01-20",0.7246
"2009-01-21",0.3076
"2009-01-22",0.1995
"2009-01-23",0.1247
"2009-01-24",0.1247
"2009-01-25",0.1164
"2009-01-26",0.69
"2009-01-27",1.0475
"2009-01-28",0.4573
"2009-01-29",0.1496
"2009-01-30",0
"2009-01-31",0
"2009-02-01",0
"2009-02-02",0
"2009-02-03",0
"2009-02-04",0
"2009-02-05",0
"2009-02-06",0
"2009-02-07",0
"2009-02-08",0
"2009-02-09",0.5701
"2009-02-10",9.1855
"2009-02-11",13.0498
"2009-02-12",5.1425
"2009-02-13",1.9359
"2009-02-14",0.7482
"2009-02-15",1.1131
"2009-02-16",0.1413
"2009-02-17",0
"2009-02-18",0
"2009-02-19",0
"2009-02-20",0
"2009-02-21",0
"2009-02-22",0
"2009-02-23",0
"2009-02-24",0
"2009-02-25",0
"2009-02-26",0
"2009-02-27",0
"2009-02-28",0
"2009-03-01",0
"2009-03-02",0
"2009-03-03",0
"2009-03-04",0
"2009-03-05",0
"2009-03-06",0
"2009-03-07",0
"2009-03-08",1.0485
"2009-03-09",0
"2009-03-10",0
"2009-03-11",0.4522
"2009-03-12",0
"2009-03-13",0
"2009-03-14",0
"2009-03-15",0
"2009-03-16",0
"2009-03-17",0
"2009-03-18",0
"2009-03-19",0
"2009-03-20",0
"2009-03-21",0
"2009-03-22",0
"2009-03-23",0.4905
"2009-03-24",0
"2009-03-25",0
"2009-03-26",0
"2009-03-27",2.0797
"2009-03-28",0
"2009-03-29",0
"2009-03-30",14.0508
"2009-03-31",16.2336
"2009-04-01",1.3468
"2009-04-02",0.0083
"2009-04-03",0
"2009-04-04",0.1995
"2009-04-05",0.0083
"2009-04-06",0
"2009-04-07",0
"2009-04-08",0
"2009-04-09",0
"2009-04-10",0
"2009-04-11",0
"2009-04-12",0.6402
"2009-04-13",0.2827
"2009-04-14",0
"2009-04-15",0
"2009-04-16",0.158
"2009-04-17",7.5047
"2009-04-18",0.4157
"2009-04-19",0
"2009-04-20",0
"2009-04-21",0
"2009-04-22",0
"2009-04-23",0
"2009-04-24",0
"2009-04-25",0
"2009-04-26",0
"2009-04-27",0
"2009-04-28",0
"2009-04-29",0
"2009-04-30",0
"2009-05-01",0
"2009-05-02",0
"2009-05-03",0
"2009-05-04",0
"2009-05-05",0
"2009-05-06",0
"2009-05-07",0
"2009-05-08",0
"2009-05-09",0
"2009-05-10",0
"2009-05-11",0
"2009-05-12",0
"2009-05-13",0
"2009-05-14",0
"2009-05-15",0
"2009-05-16",0
"2009-05-17",0
"2009-05-18",0
"2009-05-19",0
"2009-05-20",0
"2009-05-21",0
"2009-05-22",0
"2009-05-23",0
"2009-05-24",0
"2009-05-25",0
"2009-05-26",0
"2009-05-27",0
"2009-05-28",0
"2009-05-29",0
"2009-05-30",0
"2009-05-31",0
"2009-06-01",0
"2009-06-02",0
"2009-06-03",0
"2009-06-04",0
"2009-06-05",0
"2009-06-06",0
"2009-06-07",0
"2009-06-08",0
"2009-06-09",0
"2009-06-10",0
"2009-06-11",0
"2009-06-12",0
"2009-06-13",0
"2009-06-14",0
"2009-06-15",0
"2009-06-16",0
"2009-06-17",0
"2009-06-18",0
"2009-06-19",0
"2009-06-20",0
"2009-06-21",0
"2009-06-22",0
"2009-06-23",0
"2009-06-24",0
"2009-06-25",0
"2009-06-26",0
"2009-06-27",0
"2009-06-28",0
"2009-06-29",0
"2009-06-30",0
"2009-07-01",0
"2009-07-02",0
"2009-07-03",0
"2009-07-04",0
"2009-07-05",0
"2009-07-06",0
"2009-07-07",0
"2009-07-08",0
"2009-07-09",0
"2009-07-10",0
"2009-07-11",0
"2009-07-12",0
"2009-07-13",0
"2009-07-14",0
"2009-07-15",0
"2009-07-16",0
"2009-07-17",0
"2009-07-18",0
"2009-07-19",0
"2009-07-20",0
"2009-07-21",0
"2009-07-22",0
"2009-07-23",0
"2009-07-24",0
"2009-07-25",0
"2009-07-26",0
"2009-07-27",0
"2009-07-28",0
"2009-07-29",0
"2009-07-30",0
"2009-07-31",0
"2009-08-01",0
"2009-08-02",0
"2009-08-03",0
"2009-08-04",0
"2009-08-05",0
"2009-08-06",0
"2009-08-07",0
"2009-08-08",0
"2009-08-09",0
"2009-08-10",0
"2009-08-11",0
"2009-08-12",0
"2009-08-13",0
"2009-08-14",0
"2009-08-15",0
"2009-08-16",0
"2009-08-17",0
"2009-08-18",0
"2009-08-19",0
"2009-08-21",0
"2009-08-22",0
"2009-08-23",0
"2009-08-24",0
"2009-08-25",0
"2009-08-26",0
"2009-08-27",0
"2009-08-28",0
"2009-08-29",0
"2009-08-30",0
"2009-08-31",0
"2009-09-01",0
"2009-09-02",0
"2009-09-03",0
"2009-09-04",0
"2009-09-05",0
"2009-09-06",0
"2009-09-07",0
"2009-09-08",0
"2009-09-09",0
"2009-09-10",0
"2009-09-11",0
"2009-09-12",0
"2009-09-13",0
"2009-09-14",0
"2009-09-15",0
"2009-09-16",0
"2009-09-17",0
"2009-09-18",0
"2009-09-19",0
"2009-09-20",0
"2009-09-21",0
"2009-09-22",0
"2009-09-23",0
"2009-09-24",0
"2009-09-25",0
"2009-09-26",0
"2009-09-27",0
"2009-09-28",0
"2009-09-29",0
"2009-09-30",0
"2009-10-01",0
"2009-10-02",0
"2009-10-03",0
"2009-10-04",0
"2009-10-05",0
"2009-10-06",0
"2009-10-07",0
"2009-10-08",0
"2009-10-09",0
"2009-10-10",0
"2009-10-11",0
"2009-10-12",0
"2009-10-13",0
"2009-10-14",0
"2009-10-15",0
"2009-10-16",0
"2009-10-17",0
"2009-10-18",0
"2009-10-19",0
"2009-10-20",0
"2009-10-21",0
"2009-10-22",0
"2009-10-23",0
"2009-10-24",0
"2009-10-25",0
"2009-10-26",0
"2009-10-27",0
"2009-10-28",0.2328
"2009-10-29",2.8366
"2009-10-30",0.2144
"2009-10-31",0
"2009-11-01",0
