"date","waterYear","depth_mm"
2005-02-04,2005,0
2005-02-05,2005,0
2005-02-06,2005,0
2005-02-07,2005,0
2005-02-08,2005,0.9099
2005-02-09,2005,0.5925
2005-02-10,2005,0.0941
2005-02-11,2005,0
2005-02-12,2005,0
2005-02-13,2005,0
2005-02-14,2005,0
2005-02-15,2005,0
2005-02-16,2005,0
2005-02-17,2005,0
2005-02-18,2005,0
2005-02-19,2005,0
2005-02-20,2005,0
2005-02-21,2005,0
2005-02-22,2005,0
2005-02-23,2005,0
2005-02-24,2005,0
2005-02-25,2005,0
2005-02-26,2005,0.003
2005-02-27,2005,4.2076
2005-02-28,2005,0.5256
2005-03-01,2005,0.0337
2005-03-02,2005,0.002
2005-03-03,2005,0
2005-03-04,2005,0.0394
2005-03-05,2005,0
2005-03-06,2005,0
2005-03-07,2005,0
2005-03-08,2005,0
2005-03-09,2005,0
2005-03-10,2005,0
2005-03-11,2005,0
2005-03-12,2005,0
2005-03-13,2005,0
2005-03-14,2005,0
2005-03-15,2005,0
2005-03-16,2005,0
2005-03-17,2005,0
2005-03-18,2005,0
2005-03-19,2005,0
2005-03-20,2005,0.0034
2005-03-21,2005,0
2005-03-22,2005,0
2005-03-23,2005,0
2005-03-24,2005,0
2005-03-25,2005,0
2005-03-26,2005,0.0194
2005-03-27,2005,0
2005-03-28,2005,0
2005-03-29,2005,0
2005-03-30,2005,0
2005-03-31,2005,0
2005-04-01,2005,0
2005-04-02,2005,0
2005-04-03,2005,0
2005-04-04,2005,0
2005-04-05,2005,0
2005-04-06,2005,0
2005-04-07,2005,0
2005-04-08,2005,0
2005-04-09,2005,0
2005-04-10,2005,0
2005-04-11,2005,0
2005-04-12,2005,0
2005-04-13,2005,0
2005-04-14,2005,0
2005-04-15,2005,0
2005-04-16,2005,0
2005-04-17,2005,0
2005-04-18,2005,0
2005-04-19,2005,0
2005-04-20,2005,0
2005-04-21,2005,0
2005-04-22,2005,0
2005-04-23,2005,0
2005-04-24,2005,0
2005-04-25,2005,0
2005-04-26,2005,0
2005-04-27,2005,0
2005-04-28,2005,0
2005-04-29,2005,0
2005-04-30,2005,0
2005-11-01,2006,0
2005-11-02,2006,0
2005-11-03,2006,0
2005-11-04,2006,0
2005-11-05,2006,0
2005-11-06,2006,0
2005-11-07,2006,0
2005-11-08,2006,0
2005-11-09,2006,0
2005-11-10,2006,0
2005-11-11,2006,0
2005-11-12,2006,0
2005-11-13,2006,0
2005-11-14,2006,0
2005-11-15,2006,0
2005-11-16,2006,0
2005-11-17,2006,0
2005-11-18,2006,0
2005-11-19,2006,0
2005-11-20,2006,0
2005-11-21,2006,0
2005-11-22,2006,0
2005-11-23,2006,0
2005-11-24,2006,0
2005-11-25,2006,0
2005-11-26,2006,0
2005-11-27,2006,0
2005-11-28,2006,0
2005-11-29,2006,0
2005-11-30,2006,0
2005-12-01,2006,0
2005-12-02,2006,0
2005-12-03,2006,0
2005-12-04,2006,2.9416
2005-12-05,2006,0.1782
2005-12-06,2006,0.0441
2005-12-07,2006,0
2005-12-08,2006,0
2005-12-09,2006,0
2005-12-10,2006,0
2005-12-11,2006,0
2005-12-12,2006,0
2005-12-13,2006,0
2005-12-14,2006,0
2005-12-15,2006,0
2005-12-16,2006,0
2005-12-17,2006,0
2005-12-18,2006,0
2005-12-19,2006,0
2005-12-20,2006,0
2005-12-21,2006,0
2005-12-22,2006,0
2005-12-23,2006,0
2005-12-24,2006,0
2005-12-25,2006,0
2005-12-26,2006,0
2005-12-27,2006,0
2005-12-28,2006,0
2005-12-29,2006,0
2005-12-30,2006,0
2005-12-31,2006,0
2006-01-01,2006,0
2006-01-02,2006,0
2006-01-03,2006,0
2006-01-04,2006,0
2006-01-05,2006,0
2006-01-06,2006,0
2006-01-07,2006,0
2006-01-08,2006,0
2006-01-09,2006,0
2006-01-10,2006,0
2006-01-11,2006,0
2006-01-12,2006,0
2006-01-13,2006,0
2006-01-14,2006,0
2006-01-15,2006,0
2006-01-16,2006,1.8052
2006-01-17,2006,0
2006-01-18,2006,0
2006-01-19,2006,0
2006-01-20,2006,105.1113
2006-01-21,2006,86.9074
2006-01-22,2006,72.7998
2006-01-23,2006,58.2118
2006-01-24,2006,45.2729
2006-01-25,2006,29.2061
2006-01-26,2006,52.4447
2006-01-27,2006,38.1807
2006-01-28,2006,25.4054
2006-01-29,2006,21.1096
2006-01-30,2006,22.2881
2006-01-31,2006,6.04
2006-02-01,2006,0.6006
2006-02-02,2006,0
2006-02-03,2006,0
2006-02-04,2006,0
2006-02-05,2006,0
2006-02-06,2006,0
2006-02-07,2006,0
2006-02-08,2006,0
2006-02-09,2006,0
2006-02-10,2006,0
2006-02-11,2006,0
2006-02-12,2006,0
2006-02-13,2006,0
2006-02-14,2006,0
2006-02-15,2006,0
2006-02-16,2006,3.3975
2006-02-17,2006,8.6277
2006-02-18,2006,0
2006-02-19,2006,0
2006-02-20,2006,0
2006-02-21,2006,0
2006-02-22,2006,0
2006-02-23,2006,0
2006-02-24,2006,0
2006-02-25,2006,0
2006-02-26,2006,0
2006-02-27,2006,0
2006-02-28,2006,0
2006-03-01,2006,0
2006-03-02,2006,0
2006-03-03,2006,0
2006-03-04,2006,0
2006-03-05,2006,0
2006-03-06,2006,0
2006-03-07,2006,0
2006-03-08,2006,0
2006-03-09,2006,13.2127
2006-03-10,2006,2.146
2006-03-11,2006,38.2268
2006-03-12,2006,113.043
2006-03-13,2006,150.1336
2006-03-14,2006,131.8217
2006-03-15,2006,106.2325
2006-03-16,2006,68.5148
2006-03-17,2006,28.5753
2006-03-18,2006,0.8317
2006-03-19,2006,0.052
2006-03-20,2006,0.3117
2006-03-21,2006,0.0401
2006-03-22,2006,29.4853
2006-03-23,2006,17.123
2006-03-24,2006,1.2286
2006-03-25,2006,0.0513
2006-03-26,2006,0
2006-03-27,2006,0
2006-03-28,2006,0
2006-03-29,2006,0
2006-03-30,2006,0.5992
2006-03-31,2006,0.0552
2006-04-01,2006,0
2006-04-02,2006,0
2006-04-03,2006,0
2006-04-04,2006,0
2006-04-05,2006,0
2006-04-06,2006,0
2006-04-07,2006,0
2006-04-08,2006,0
2006-04-09,2006,0
2006-04-10,2006,0
2006-04-11,2006,0
2006-04-12,2006,0
2006-04-13,2006,0
2006-04-14,2006,0
2006-04-15,2006,0
2006-04-16,2006,0
2006-04-17,2006,0
2006-04-18,2006,0
2006-04-19,2006,0
2006-04-20,2006,0
2006-04-21,2006,0
2006-04-22,2006,0
2006-04-23,2006,0
2006-04-24,2006,0
2006-04-25,2006,0
2006-04-26,2006,0
2006-04-27,2006,0
2006-04-28,2006,0
2006-04-29,2006,0
2006-04-30,2006,0
2006-11-01,2007,0
2006-11-02,2007,0
2006-11-03,2007,0
2006-11-04,2007,0
2006-11-05,2007,0
2006-11-06,2007,0
2006-11-07,2007,0
2006-11-08,2007,0
2006-11-09,2007,0
2006-11-10,2007,0
2006-11-11,2007,0
2006-11-12,2007,0
2006-11-13,2007,7.6868
2006-11-14,2007,0.4361
2006-11-15,2007,0
2006-11-16,2007,0
2006-11-17,2007,0
2006-11-18,2007,0
2006-11-19,2007,0
2006-11-20,2007,0
2006-11-21,2007,0
2006-11-22,2007,0
2006-11-23,2007,0
2006-11-24,2007,0
2006-11-25,2007,0
2006-11-26,2007,0
2006-11-27,2007,0
2006-11-28,2007,0
2006-11-29,2007,27.967
2006-11-30,2007,28.4102
2006-12-01,2007,17.1631
2006-12-02,2007,7.852
2006-12-03,2007,2.8134
2006-12-04,2007,1.4819
2006-12-05,2007,0.6652
2006-12-06,2007,0.2752
2006-12-07,2007,0.0139
2006-12-08,2007,0
2006-12-09,2007,0
2006-12-10,2007,0
2006-12-11,2007,0
2006-12-12,2007,0.9341
2006-12-13,2007,0.5197
2006-12-14,2007,0.2933
2006-12-15,2007,0.0556
2006-12-16,2007,0
2006-12-17,2007,0
2006-12-18,2007,0
2006-12-19,2007,3.4785
2006-12-20,2007,8.5435
2006-12-21,2007,4.7796
2006-12-22,2007,0.1998
2006-12-23,2007,0.119
2006-12-24,2007,0.0048
2006-12-25,2007,0
2006-12-26,2007,0
2006-12-27,2007,0
2006-12-28,2007,4e-04
2006-12-29,2007,28.7648
2006-12-30,2007,37.2068
2006-12-31,2007,16.597
2007-01-01,2007,7.8241
2007-01-02,2007,4.0524
2007-01-03,2007,2.5423
2007-01-04,2007,1.9147
2007-01-05,2007,0.735
2007-01-06,2007,14.1648
2007-01-07,2007,5.2462
2007-01-08,2007,1.7509
2007-01-09,2007,0.4758
2007-01-10,2007,0.2008
2007-01-11,2007,0.0438
2007-01-12,2007,0
2007-01-13,2007,33.3727
2007-01-14,2007,35.7447
2007-01-15,2007,30.4915
2007-01-16,2007,24.7627
2007-01-17,2007,19.0859
2007-01-18,2007,13.4511
2007-01-19,2007,8.523
2007-01-20,2007,21.0935
2007-01-21,2007,95.3649
2007-01-22,2007,80.3148
2007-01-23,2007,66.7418
2007-01-24,2007,52.3028
2007-01-25,2007,42.5169
2007-01-26,2007,35.2608
2007-01-27,2007,26.3103
2007-01-28,2007,17.542
2007-01-29,2007,15.1685
2007-01-30,2007,14.0234
2007-01-31,2007,35.4772
2007-02-01,2007,152.9796
2007-02-02,2007,136.0962
2007-02-03,2007,119.0501
2007-02-04,2007,97.1406
2007-02-05,2007,79.1045
2007-02-06,2007,64.8349
2007-02-07,2007,46.7136
2007-02-08,2007,27.8934
2007-02-09,2007,12.3647
2007-02-10,2007,5.7794
2007-02-11,2007,1.0897
2007-02-12,2007,0.3536
2007-02-13,2007,0.1182
2007-02-15,2007,0.1425
2007-02-16,2007,0.0527
2007-02-17,2007,7e-04
2007-02-18,2007,1e-04
2007-02-19,2007,0
2007-02-20,2007,2.141
2007-02-21,2007,1.7318
2007-02-22,2007,0.0368
2007-02-23,2007,0
2007-02-24,2007,19.3893
2007-02-25,2007,7.5268
2007-02-26,2007,1.0343
2007-02-27,2007,0
2007-02-28,2007,0
2007-03-01,2007,8.3872
2007-03-02,2007,2.2221
2007-03-03,2007,0.1878
2007-03-04,2007,0
2007-03-05,2007,0
2007-03-06,2007,0
2007-03-07,2007,0
2007-03-08,2007,0
2007-03-09,2007,0
2007-03-10,2007,0
2007-03-11,2007,0
2007-03-12,2007,0
2007-03-13,2007,0
2007-03-14,2007,0
2007-03-15,2007,0
2007-03-16,2007,0
2007-03-17,2007,0
2007-03-18,2007,0
2007-03-19,2007,0
2007-03-20,2007,0
2007-03-21,2007,0
2007-03-22,2007,0
2007-03-23,2007,0
2007-03-24,2007,0
2007-03-25,2007,0
2007-03-27,2007,0
2007-03-28,2007,24.9946
2007-03-29,2007,65.34
2007-03-30,2007,119.4338
2007-03-31,2007,102.4655
2007-04-01,2007,13.554
2007-04-02,2007,0
2007-04-03,2007,0
2007-04-04,2007,0
2007-04-05,2007,0
2007-04-06,2007,0
2007-04-07,2007,0
2007-04-08,2007,0
2007-04-09,2007,0
2007-04-10,2007,0
2007-04-11,2007,0
2007-04-12,2007,0
2007-04-13,2007,0
2007-04-14,2007,0
2007-04-15,2007,0
2007-04-16,2007,0
2007-04-17,2007,0
2007-04-18,2007,0
2007-04-19,2007,0
2007-04-20,2007,0
2007-04-21,2007,0
2007-04-22,2007,0
2007-04-23,2007,0
2007-04-24,2007,0
2007-04-25,2007,0
2007-04-26,2007,0
2007-04-27,2007,0
2007-04-28,2007,0
2007-04-29,2007,0
2007-04-30,2007,0
2007-11-01,2008,0
2007-11-02,2008,0
2007-11-03,2008,0
2007-11-04,2008,0
2007-11-05,2008,0
2007-11-06,2008,0
2007-11-07,2008,0
2007-11-08,2008,0
2007-11-09,2008,0
2007-11-10,2008,0
2007-11-11,2008,0
2007-11-12,2008,0
2007-11-13,2008,0
2007-11-14,2008,0
2007-11-15,2008,0
2007-11-16,2008,0
2007-11-17,2008,0
2007-11-18,2008,0
2007-11-19,2008,0
2007-11-20,2008,0
2007-11-21,2008,0
2007-11-22,2008,0
2007-11-23,2008,0
2007-11-24,2008,0
2007-11-25,2008,0
2007-11-26,2008,0
2007-11-27,2008,0
2007-11-28,2008,0
2007-11-29,2008,0
2007-11-30,2008,0
2007-12-01,2008,0
2007-12-02,2008,0.1204
2007-12-03,2008,0.1682
2007-12-04,2008,0
2007-12-05,2008,0
2007-12-06,2008,0
2007-12-07,2008,0
2007-12-08,2008,0
2007-12-09,2008,15.2389
2007-12-10,2008,11.5611
2007-12-11,2008,181.4921
2007-12-12,2008,172.081
2007-12-13,2008,158.387
2007-12-14,2008,150.2504
2007-12-15,2008,144.1293
2007-12-16,2008,135.0207
2007-12-17,2008,127.9627
2007-12-18,2008,115.3785
2007-12-19,2008,105.4728
2007-12-20,2008,96.969
2007-12-21,2008,88.2031
2007-12-22,2008,93.4364
2007-12-23,2008,83.6548
2007-12-24,2008,73.6651
2007-12-25,2008,65.5719
2007-12-26,2008,57.1722
2007-12-27,2008,53.4934
2007-12-28,2008,49.585
2007-12-29,2008,47.3667
2007-12-30,2008,43.9998
2007-12-31,2008,38.6397
2008-01-01,2008,32.571
2008-01-02,2008,29.4465
2008-01-03,2008,26.4411
2008-01-04,2008,24.2341
2008-01-05,2008,21.7058
2008-01-06,2008,0
2008-01-07,2008,59.3757
2008-01-08,2008,270.7103
2008-01-09,2008,242.3766
2008-01-10,2008,223.7486
2008-01-11,2008,205.7782
2008-01-12,2008,186.9675
2008-01-13,2008,174.9289
2008-01-14,2008,163.7017
2008-01-15,2008,155.1622
2008-01-16,2008,142.9668
2008-01-17,2008,132.2206
2008-01-18,2008,125.2226
2008-01-19,2008,116.9804
2008-01-20,2008,110.3551
2008-01-21,2008,97.001
2008-01-22,2008,81.1071
2008-01-23,2008,77.0986
2008-01-24,2008,72.9459
2008-01-25,2008,123.575
2008-01-26,2008,115.5138
2008-01-27,2008,106.6328
2008-01-28,2008,53.9591
2008-01-29,2008,125.7937
2008-01-30,2008,116.0397
2008-01-31,2008,109.7977
2008-02-01,2008,103.6939
2008-02-02,2008,95.6552
2008-02-03,2008,118.5422
2008-02-04,2008,251.2013
2008-02-05,2008,246.7238
2008-02-06,2008,230.8937
2008-02-07,2008,223.162
2008-02-08,2008,208.6215
2008-02-09,2008,191.9118
2008-02-10,2008,180.2861
2008-02-11,2008,173.0618
2008-02-12,2008,163.6371
2008-02-13,2008,145.858
2008-02-14,2008,94.593
2008-02-15,2008,184.6035
2008-02-16,2008,188.0075
2008-02-17,2008,171.7142
2008-02-18,2008,152.9079
2008-02-19,2008,141.0172
2008-02-20,2008,132.7135
2008-02-21,2008,159.4297
2008-02-22,2008,198.7024
2008-02-23,2008,316.7636
2008-02-24,2008,347.3415
2008-02-25,2008,203.8309
2008-02-26,2008,181.6796
2008-02-27,2008,159.8821
2008-02-28,2008,146.5172
2008-02-29,2008,110.668
2008-03-01,2008,80.5064
2008-03-02,2008,29.6426
2008-03-03,2008,29.31
2008-03-04,2008,27.6365
2008-03-05,2008,22.7362
2008-03-06,2008,21.3887
2008-03-07,2008,20.2264
2008-03-08,2008,18.6793
2008-03-09,2008,16.0109
2008-03-10,2008,12.1754
2008-03-11,2008,8.6337
2008-03-12,2008,6.0358
2008-03-14,2008,0.2133
2008-03-15,2008,0.0153
2008-03-16,2008,0.0011
2008-03-17,2008,0
2008-03-18,2008,4.8288
2008-03-19,2008,0
2008-03-20,2008,0
2008-03-21,2008,0
2008-03-22,2008,0
2008-03-23,2008,0
2008-03-24,2008,0
2008-03-25,2008,0
2008-03-26,2008,0
2008-03-27,2008,0
2008-03-28,2008,0
2008-03-29,2008,0
2008-03-30,2008,0
2008-03-31,2008,0
2008-04-01,2008,0
2008-04-02,2008,0
2008-04-03,2008,0
2008-04-04,2008,0
2008-04-05,2008,0
2008-04-06,2008,0
2008-04-07,2008,0
2008-04-08,2008,0
2008-04-09,2008,0
2008-04-10,2008,0.222
2008-04-11,2008,0.1262
2008-04-12,2008,0
2008-04-13,2008,0
2008-04-14,2008,0
2008-04-15,2008,0
2008-04-16,2008,0
2008-04-17,2008,0
2008-04-18,2008,0
2008-04-19,2008,0
2008-04-20,2008,0
2008-04-21,2008,0
2008-04-22,2008,0
2008-04-23,2008,0
2008-04-24,2008,0
2008-04-25,2008,0
2008-04-26,2008,0
2008-04-27,2008,0
2008-04-28,2008,0
2008-04-29,2008,0
2008-04-30,2008,0
2008-11-01,2009,0
2008-11-02,2009,0
2008-11-03,2009,0
2008-11-04,2009,0
2008-11-05,2009,0
2008-11-06,2009,0
2008-11-07,2009,0
2008-11-08,2009,0
2008-11-09,2009,0
2008-11-10,2009,0
2008-11-11,2009,1.0248
2008-11-12,2009,0.0287
2008-11-13,2009,0
2008-11-14,2009,0
2008-11-15,2009,0
2008-11-16,2009,0
2008-11-17,2009,0
2008-11-18,2009,0
2008-11-19,2009,0
2008-11-20,2009,0
2008-11-21,2009,0
2008-11-22,2009,0
2008-11-23,2009,0
2008-11-24,2009,0
2008-11-25,2009,0
2008-11-26,2009,0
2008-11-27,2009,0
2008-11-28,2009,0.0063
2008-11-29,2009,0.0068
2008-11-30,2009,0
2008-12-01,2009,0
2008-12-02,2009,0
2008-12-03,2009,0
2008-12-04,2009,0
2008-12-05,2009,0
2008-12-06,2009,0
2008-12-07,2009,0
2008-12-08,2009,0
2008-12-09,2009,11.8227
2008-12-10,2009,0.8317
2008-12-11,2009,0
2008-12-12,2009,0
2008-12-13,2009,0
2008-12-14,2009,0.3263
2008-12-15,2009,57.2095
2008-12-16,2009,113.9218
2008-12-17,2009,251.2402
2008-12-18,2009,265.7481
2008-12-19,2009,277.6391
2008-12-20,2009,256.3884
2008-12-21,2009,236.7122
2008-12-22,2009,222.5371
2008-12-23,2009,242.6201
2008-12-24,2009,316.8858
2008-12-25,2009,302.0407
2008-12-26,2009,336.5487
2008-12-27,2009,342.4014
2008-12-28,2009,328.1222
2008-12-29,2009,317.4031
2008-12-30,2009,306.4637
2008-12-31,2009,297.8074
2009-01-01,2009,279.7302
2009-01-02,2009,256.3501
2009-01-03,2009,191.3837
2009-01-04,2009,189.7098
2009-01-05,2009,197.2539
2009-01-06,2009,200.3394
2009-01-07,2009,193.3793
2009-01-08,2009,179.5482
2009-01-09,2009,159.2094
2009-01-10,2009,127.4673
2009-01-11,2009,117.6672
2009-01-12,2009,106.7287
2009-01-13,2009,95.009
2009-01-14,2009,88.1167
2009-01-15,2009,79.787
2009-01-16,2009,76.2769
2009-01-17,2009,74.4455
2009-01-18,2009,72.1597
2009-01-19,2009,70.0181
2009-01-20,2009,67.5803
2009-01-21,2009,61.6504
2009-01-22,2009,58.8732
2009-01-23,2009,48.4091
2009-01-24,2009,39.908
2009-01-25,2009,31.1813
2009-01-26,2009,24.739
2009-01-27,2009,32.4335
2009-01-28,2009,27.5314
2009-01-29,2009,25.7214
2009-01-30,2009,25.0512
2009-01-31,2009,24.3492
2009-02-01,2009,23.8184
2009-02-02,2009,23.0323
2009-02-03,2009,22.6289
2009-02-04,2009,21.8468
2009-02-05,2009,20.9471
2009-02-06,2009,15.5361
2009-02-07,2009,11.4799
2009-02-08,2009,8.0164
2009-02-09,2009,34.3258
2009-02-10,2009,151.0825
2009-02-11,2009,204.5902
2009-02-12,2009,182.7416
2009-02-13,2009,166.1602
2009-02-14,2009,152.2783
2009-02-15,2009,152.9026
2009-02-16,2009,138.2889
2009-02-17,2009,110.3296
2009-02-18,2009,97.787
2009-02-19,2009,89.3684
2009-02-20,2009,79.7698
2009-02-21,2009,69.8771
2009-02-22,2009,58.4681
2009-02-23,2009,18.1699
2009-02-24,2009,4.3857
2009-02-25,2009,2.0119
2009-02-26,2009,0.0111
2009-02-27,2009,0
2009-02-28,2009,0
2009-03-01,2009,0
2009-03-02,2009,0
2009-03-03,2009,0
2009-03-04,2009,0
2009-03-05,2009,0
2009-03-06,2009,0
2009-03-07,2009,0
2009-03-08,2009,26.3265
2009-03-09,2009,12.1791
2009-03-10,2009,0.0239
2009-03-11,2009,1.1263
2009-03-12,2009,0.0028
2009-03-13,2009,0
2009-03-14,2009,0
2009-03-15,2009,0
2009-03-16,2009,0
2009-03-17,2009,0
2009-03-18,2009,0
2009-03-19,2009,0
2009-03-20,2009,0
2009-03-21,2009,0
2009-03-22,2009,0
2009-03-23,2009,0.1003
2009-03-24,2009,0
2009-03-25,2009,0
2009-03-26,2009,0
2009-03-27,2009,47.5944
2009-03-28,2009,26.7383
2009-03-29,2009,3.7357
2009-03-30,2009,0.0129
2009-03-31,2009,29.021
2009-04-01,2009,1.3948
2009-04-02,2009,0
2009-04-03,2009,0
2009-04-04,2009,19.4481
2009-04-05,2009,30.6668
2009-04-06,2009,16.7893
2009-04-07,2009,0
2009-04-08,2009,0
2009-04-09,2009,0
2009-04-10,2009,0
2009-04-11,2009,0
2009-04-12,2009,0
2009-04-13,2009,0
